supporter_id,first_name,last_name,date_of_birth,email,postcode,region,sign_up_date,source_channel,marketing_consent,status,last_activity_date
2300,Uche,Whitlock,1960-03-23,uche.whitlock2300@example.com,LS20 4UA,South West,2023-12-07,Social,1,Inactive,2024-10-29
2301,Leah,Abiola,1997-10-10,leah.abiola2301@example.com,n22ph,South East,2017-08-09,Partner,1,Active,2023-12-12
2302,Kai,Pemberton,2001-04-26,kai.pemberton2302@example.com,LS23 7UH,North West,2021-02-13,Event,0,Active,2024-07-17
2303,Zainab,Mensah,1972-08-27,zainab.mensah2303@example.com,SE22 6EL,East of England,2023-06-29,Partner,1,Active,2024-07-30
2304,Wei,Okafor,1973-09-17,wei.okafor2304@example.com,LS33 3ZZ,Northern Ireland,2022-06-09,Telephone,0,Active,2025-08-21
2305,Leah,Ahmed,2006-03-15,leah.ahmed2305@example.com,SW21 7ET,Yorkshire & Humber,2024-03-14,Social,1,Active,2024-07-10
2306,Omar,Rashid,1969-04-12,omar.rashid2306@example.com,SE9 6UL,London,2017-07-21,Partner,1,Active,2019-03-22
2307,Samuel,Ahmed,1956-04-11,samuel.ahmed2307@example.com,G35 7WR,South West,2020-08-08,Partner,0,Active,2020-09-10
2308,Olive,Quainton,1962-09-17,olive.quainton2308@example.com,BT3 4TW,Northern Ireland,2026-02-12,Direct Mail,1,Active,2026-06-09
2309,Leah,Quainton,1969-05-26,leah.quainton2309.example.com,NE7 5LX,South East,2023-07-19,Direct Mail,0,Active,2026-01-27
2310,Harun,Jarvis,1994-04-28,harun.jarvis2310@example.com,G36 6XY,Yorkshire & Humber,2023-08-11,Social,1,Active,2025-10-09
2311,Uche,Gill,1998-03-17,uche.gill2311@example.com,BS35 3QS,North West,2021-12-11,Telephone,0,Active,2024-05-12
2312,Zara,Grewal,2006-03-10,zara.grewal2312@example.com,BT30 5DQ,London,2019-01-10,Event,1,Active,2024-06-05
2313,Tariq,Iqbal,1966-11-24,tariq.iqbal2313@example.com,sw294hh,North East,2021-09-09,Event,1,Active,2023-03-22
2314,Zara,Rashid,1982-11-05,zara.rashid2314@example.com,BS24 8HA,Northern Ireland,2020-10-16,Telephone,0,Active,2021-10-29
2315,Sian,Lindqvist,2002-04-19,sian.lindqvist2315@example.com,eh333qf,East Midlands,2022-02-26,Web,0,Inactive,2026-08-12
2316,Chloe,Wainwright,2005-01-03,chloe.wainwright2316@example.com,SW36 2HF,South West,2024-12-29,Social,0,Deceased,2026-03-18
2317,Olive,Mensah,1989-04-11,olive.mensah2317@example.com,LS39 9SS,London,2021-05-08,Web,0,Lapsed,2022-12-31
2318,Priya,Pemberton,1979-01-13,priya.pemberton2318@example.com,NE29 3NB,South East,2025-07-11,Direct Mail,0,Active,2026-05-16
2319,Sofia,Yeboah,1948-04-25,sofia.yeboah2319@example.com,G31 5XJ,Scotland,2024-01-18,Direct Mail,0,Lapsed,2024-03-13
2320,Zainab,Dalgleish,1980-10-27,zainab.dalgleish2320@example.com,N9 4JE,Northern Ireland,2020-11-22,Telephone,1,Inactive,2022-01-21
2321,Deborah,Tewari,1983-11-05,deborah.tewari2321@example.com,NE4 2TL,South East,2022-12-14,Social,0,Active,2024-04-06
2322,Noah,Rashid,1972-01-22,noah.rashid2322@example.com,NE36 9QR,Scotland,2021-03-26,Event,1,Inactive,2021-04-19
2323,Mahmoud,Hargreaves,1982-10-17,mahmoud.hargreaves2323@example.com,B3 4ND,Northern Ireland,2019-03-12,Event,1,Lapsed,2025-10-20
2324,Samuel,Uddin,1976-08-15,samuel.uddin2324@example.com,G8 8XZ,East Midlands,2020-02-16,Event,0,Active,2021-03-26
2325,Amara,Rashid,1995-06-05,amara.rashid2325@example.com,EH28 5UJ,West Midlands,2023-03-02,Social,0,Active,2024-12-08
2326,Noah,Quainton,1992-06-24,,L21 1DN,East Midlands,2018-11-15,Event,1,Active,2020-02-12
2327,Daniel,Whitlock,1960-05-26,daniel.whitlock2327@example.com,BS19 8XJ,London,2023-05-19,Partner,1,Active,2024-09-01
2328,Hannah,Wainwright,2006-08-13,hannah.wainwright2328@example.com,NE13 9LT,South East,2024-06-02,Telephone,1,Active,2025-04-07
2329,Jasmin,Whitlock,1968-05-05,jasmin.whitlock2329@example.com,BT20 4EE,North West,2018-08-07,Partner,1,Active,2024-12-20
2330,Noah,Abiola,1982-04-02,noah.abiola2330@example.com,LS33 2FH,West Midlands,2021-11-30,Partner,0,Active,2022-02-24
2331,Ben,Thornbury,1988-05-17,ben.thornbury2331@example.com,BT21 8ZP,East Midlands,2020-07-30,Partner,1,Active,2023-07-23
2332,Maya,Wainwright,2001-12-21,maya.wainwright2332@example.com,CF26 1WB,West Midlands,2021-04-09,Partner,1,Active,2024-08-23
2333,Wei,Dalgleish,1990-09-01,wei.dalgleish2333@example.com,L26 3RL,East of England,2022-03-13,Web,1,Active,2023-05-03
2334,Wei,Sandoval,1950-06-21,wei.sandoval2334@example.com,M28 8QR,East of England,2019-04-21,Telephone,1,Active,2020-12-19
2335,Amara,Sandoval,2005-10-16,amara.sandoval2335@example.com,G39 4AA,Yorkshire & Humber,2024-10-13,Direct Mail,1,Deceased,2025-09-07
2336,Tariq,Vasquez,1963-01-19,tariq.vasquez2336@example.com,bt111tg,South East,2022-06-21,Telephone,1,Active,2024-04-08
2337,Hannah,Gill,1962-05-03,hannah.gill2337@example.com,SE5 9NP,East Midlands,2020-03-12,Event,0,Active,2021-09-25
2338,Harun,Dalgleish,1989-01-21,harun.dalgleish2338@example.com,LS28 8DR,West Midlands,2022-09-09,Social,1,Inactive,2025-02-03
2339,Mahmoud,Kowalski,1979-01-08,mahmoud.kowalski2339@example.com,G32 8UA,North West,2020-01-19,Telephone,1,Active,2023-09-18
2340,Eleanor,Fenton,1965-09-05,eleanor.fenton2340@example.com,l29nu,North East,2021-10-14,Partner,1,Inactive,2023-05-05
2341,Rachel,Rashid,1978-04-27,rachel.rashid2341@example.com,bs19jx,East Midlands,2024-01-29,Web,1,Active,2025-11-08
2342,Karolina,Chen,1961-11-24,karolina.chen2342@example.com,B15 4BH,South West,2022-01-29,Partner,0,Active,2026-01-23
2343,Rachel,Jarvis,1993-06-10,rachel.jarvis2343@example.com,SW9 4TG,North West,2024-02-08,Social,0,Inactive,2026-03-08
2344,Yusuf,Rashid,1962-03-15,yusuf.rashid2344@example.com,BS9 8HN,North East,2018-06-14,Event,0,Inactive,2021-10-09
2345,Emeka,Ellery,1961-02-16,emeka.ellery2345@example.com,B36 6RA,South East,2021-12-12,Telephone,1,Active,2024-09-14
2346,Theo,Chen,1994-03-26,theo.chen2346@example.com,SE15 1JU,North West,2023-04-27,Partner,1,Active,2025-12-29
2347,Grace,Ellery,1991-12-07,grace.ellery2347@example.com,SE22 7LJ,London,2020-04-10,Telephone,1,Inactive,2021-03-16
2348,Mahmoud,Uddin,1982-06-05,mahmoud.uddin2348@example.com,NE9 4HE,North West,2019-07-29,Partner,1,Active,2020-10-21
2349,Maya,Duffy,1977-04-20,maya.duffy2349@example.com,M16 4TH,London,2018-10-17,Event,1,Active,2024-04-19
2350,Zainab,Morrow,1988-09-17,zainab.morrow2350@example.com,NE29 4RQ,Wales,2021-09-01,Partner,1,Active,2026-04-03
2351,Freya,Dalgleish,1968-02-17,freya.dalgleish2351@example.com,NE6 4ZX,South East,2020-04-28,Partner,1,Lapsed,2022-04-26
2352,Rachel,Grewal,1989-09-19,rachel.grewal2352@example.com,EH25 7FN,South West,2018-12-24,Partner,1,Inactive,2023-09-10
2353,Jasmin,Jarvis,1950-04-24,jasmin.jarvis2353@example.com,B13 5QD,Northern Ireland,2024-05-16,Web,0,Lapsed,2025-12-06
2354,Liam,Uddin,2005-06-23,liam.uddin2354@example.com,NE20 5UP,North East,2020-11-21,Event,1,Active,2022-10-20
2355,Maya,Pemberton,1997-10-23,maya.pemberton2355@example.com,SW37 8ZQ,East Midlands,2024-10-04,Social,0,Active,2025-05-20
2356,Harun,Tewari,2006-02-05,harun.tewari2356@example.com,G29 3AA,Wales,2024-11-04,Social,1,Active,2025-12-08
2357,Sian,Ellery,2002-02-08,sian.ellery2357@example.com,M34 6SH,Scotland,2024-09-25,Web,1,Active,2025-07-13
2358,Niamh,Okafor,1973-01-03,niamh.okafor2358@example.com,n295jl,North East,2023-08-06,Telephone,1,Active,2024-07-21
2359,Liam,Thornbury,1957-10-08,liam.thornbury2359@example.com,BT24 5ES,Scotland,2022-01-13,Partner,1,Active,2024-09-30
2360,Emeka,Mensah,1968-10-06,emeka.mensah2360@example.com,NE16 5XT,Yorkshire & Humber,2019-03-16,Telephone,1,Active,2021-06-21
2361,Wei,Mensah,1982-11-02,wei.mensah2361@example.com,BS35 8ZT,West Midlands,2024-03-15,Web,1,Active,2024-09-22
2362,Imogen,Chen,1999-05-12,imogen.chen2362@example.com,cf337bs,Scotland,2023-04-02,Web,1,Lapsed,2025-01-29
2363,Ben,Hargreaves,1966-04-27,ben.hargreaves2363@example.com,eh214xf,Yorkshire & Humber,2020-06-25,Event,1,Inactive,2025-01-05
2364,Elliot,Ellery,1975-03-24,elliot.ellery2364@example.com,SW7 4NQ,North West,2021-12-06,Event,0,Inactive,2026-05-19
2365,Theo,Grewal,1979-11-04,theo.grewal2365@example.com,SE36 2FF,South East,2018-07-02,Telephone,0,Active,2025-10-09
2366,Harun,Whitlock,1946-12-10,harun.whitlock2366@example.com,BS12 3LH,East of England,2018-06-15,Event,0,Active,2022-07-15
2367,Daniel,Chen,1976-02-06,daniel.chen2367@example.com,L31 4RA,West Midlands,2025-06-22,Social,0,Inactive,2026-05-11
2368,Rachel,Whitlock,1958-07-21,rachel.whitlock2368@example.com,LS37 1BJ,Wales,2025-12-29,Direct Mail,1,Lapsed,2026-04-18
2369,Samuel,Carrick,1980-03-15,samuel.carrick2369@example.com,CF13 9UR,Wales,2023-05-25,Web,0,Deceased,2026-02-12
2370,Fatima,Uddin,2001-09-16,fatima.uddin2370@example.com,L1 4NX,East Midlands,2023-07-27,Direct Mail,1,Active,2024-05-29
2371,Jasmin,Gill,1980-03-10,jasmin.gill2371@example.com,L8 5ZB,East of England,2018-03-26,Partner,1,Lapsed,2018-04-24
2372,Hannah,Vasquez,1965-10-26,hannah.vasquez2372@example.com,L10 8LG,Yorkshire & Humber,2018-08-27,Event,0,Inactive,2022-09-15
2373,Lucy,Gill,1957-06-15,lucy.gill2373@example.com,SE39 4ZR,West Midlands,2024-05-12,Direct Mail,0,Inactive,2025-09-11
2374,Aisha,Sandoval,1964-12-02,aisha.sandoval2374@example.com,LS16 5UY,North West,2025-09-01,Direct Mail,1,Active,2026-02-21
2375,Gareth,Iqbal,1984-07-22,gareth.iqbal2375@example.com,SW2 4HY,North West,2023-08-03,Direct Mail,0,Active,2025-07-20
2376,Zainab,Jarvis,1988-02-20,zainab.jarvis2376@example.com,NE33 7EA,Northern Ireland,2018-06-04,Event,1,Inactive,2026-05-04
2377,Joseph,Duffy,1975-08-12,joseph.duffy2377@example.com,L12 2WL,Yorkshire & Humber,2019-10-24,Partner,0,Active,2024-07-31
2378,Lucy,Okafor,1971-04-24,lucy.okafor2378@example.com,EH29 4BW,South East,2021-09-01,Telephone,1,Active,2024-09-09
2379,Deborah,Ellery,1973-01-16,deborah.ellery2379@example.com,M6 5RG,London,2024-01-24,Direct Mail,1,Active,2025-05-26
2380,Karolina,Lindqvist,1970-08-12,karolina.lindqvist2380@example.com,M23 3DT,North West,2024-09-13,Telephone,1,Active,2024-10-19
2381,Omar,Whitlock,1989-11-21,omar.whitlock2381@example.com,SE13 9GS,North East,2020-03-22,Telephone,1,Lapsed,2021-02-20
2382,Uche,Yeboah,1965-09-08,uche.yeboah2382@example.com,M11 7BT,East of England,2019-05-21,Telephone,1,Active,2025-12-19
2383,Yusuf,Grewal,1965-08-03,yusuf.grewal2383@example.com,B32 6BL,West Midlands,2019-08-24,Event,0,Active,2025-10-15
2384,Leah,Ellery,1965-03-06,leah.ellery2384@example.com,SE24 3WT,North East,2024-04-25,Direct Mail,1,Inactive,2026-04-03
2385,Joseph,Bright,1989-07-24,joseph.bright2385@example.com,M1 4NX,West Midlands,2025-05-17,Social,1,Active,2026-03-05
2386,Theo,Thornbury,1996-01-14,theo.thornbury2386@example.com,L21 7ZQ,South West,2024-11-06,Social,0,Lapsed,2026-05-01
2387,Lucy,Lindqvist,2003-08-01,lucy.lindqvist2387@example.com,M22 2HN,Wales,2021-09-09,Web,1,Active,2024-11-21
2388,Amara,Carrick,1992-09-14,amara.carrick2388@example.com,B22 5FA,North West,2021-07-14,Partner,1,Active,2022-04-21
2389,Omar,Carrick,2003-07-01,omar.carrick2389@example.com,LS10 5LN,East Midlands,2022-05-10,Web,0,Active,2022-08-09
2390,Daniel,Gill,1955-01-06,daniel.gill2390@example.com,LS14 6JF,Yorkshire & Humber,2025-05-28,Direct Mail,1,Active,2025-12-09
2391,Chloe,Ellery,1970-11-01,chloe.ellery2391@example.com,M8 3TZ,East Midlands,2022-01-31,Telephone,0,Inactive,2022-08-15
2392,Omar,Mensah,1971-09-06,omar.mensah2392@example.com,BS5 6NW,Yorkshire & Humber,2026-04-07,Direct Mail,1,Active,2026-08-11
2393,Verity,Yeboah,2000-01-08,verity.yeboah2393@example.com,M28 7XS,South East,2019-11-02,Event,1,Lapsed,2023-01-26
2394,Harun,Kowalski,1992-07-08,harun.kowalski2394@example.com,B7 3YT,East of England,2023-09-26,Social,0,Inactive,2025-04-23
2395,Chloe,Ahmed,1975-08-03,chloe.ahmed2395@example.com,cf147jp,Scotland,2020-02-25,Event,0,Active,2021-10-27
2396,Karolina,Hargreaves,1988-08-05,karolina.hargreaves2396@example.com,CF32 2FH,East Midlands,2021-08-15,Event,0,Active,2024-07-16
2397,Priya,Mensah,1993-08-25,priya.mensah2397@example.com,M39 1PA,London,2021-05-02,Partner,1,Active,2022-09-27
2398,Zara,Zielinski,1968-08-28,zara.zielinski2398@example.com,SW23 8AY,West Midlands,2025-05-03,Web,1,Lapsed,2025-09-07
2399,Harun,Baptiste,1956-02-25,harun.baptiste2399@example.com,B16 8HP,Northern Ireland,2018-02-02,Partner,1,Active,2019-03-26
2400,Deborah,Carrick,1998-02-09,deborah.carrick2400@example.com,BS28 5WX,Yorkshire & Humber,2024-04-17,Web,1,Lapsed,2025-06-14
2401,Deborah,Baptiste,1998-02-08,deborah.baptiste2401@example.com,cf118qg,Wales,2017-08-31,Event,1,Active,2019-12-30
2402,Joseph,Thornbury,1949-12-11,joseph.thornbury2402@example.com,B28 3UF,North East,2025-07-14,Web,0,Active,2025-11-04
2403,Rhys,Sharpe,1969-05-17,,BS35 9NS,London,2021-11-28,Web,1,Lapsed,2025-01-03
2404,Zara,Quainton,1949-10-01,zara.quainton2404@example.com,BS4 8PG,South East,2025-12-01,Web,0,Lapsed,2026-05-23
2405,Gareth,Chen,1987-12-20,gareth.chen2405@example.com,L30 5WQ,North East,2018-07-01,Partner,1,Active,2025-06-17
2406,Tariq,Whitlock,1963-01-24,tariq.whitlock2406@example.com,EH4 8HP,North West,2023-05-27,Social,1,Active,2024-09-21
2407,Rhys,Abiola,1967-05-08,rhys.abiola2407@example.com,LS9 7FQ,Northern Ireland,2022-01-17,Event,0,Active,2022-11-05
2408,Emeka,Yeboah,1966-10-15,emeka.yeboah2408@example.com,LS7 3HW,South West,2022-05-27,Web,0,Lapsed,2024-04-22
2409,Hannah,Pemberton,1956-04-10,hannah.pemberton2409@example.com,NE38 4QG,North East,2019-08-25,Telephone,1,Lapsed,2020-11-22
2410,Daniel,Sandoval,2006-05-17,daniel.sandoval2410@example.com,B9 4UY,North East,2023-04-16,Social,1,Active,2025-12-06
2411,Elliot,Uddin,2003-08-15,elliot.uddin2411@example.com,BT17 8BA,Scotland,2023-02-21,Telephone,1,Active,2023-04-26
2412,Daniel,Thornbury,1999-01-12,daniel.thornbury2412@example.com,M25 5EH,Northern Ireland,2020-11-16,Event,0,Deceased,2025-12-30
2413,Sian,Jarvis,1981-10-09,sian.jarvis2413@example.com,EH39 2AX,Northern Ireland,2022-09-29,Web,0,Inactive,2023-01-01
2414,Yusuf,Grewal,1997-10-24,yusuf.grewal2414@example.com,l239yr,East of England,2023-06-10,Web,0,Active,2025-08-12
2415,Mahmoud,Fenton,1970-07-08,mahmoud.fenton2415@example.com,B2 5HW,Northern Ireland,2024-07-14,Social,0,Active,2024-08-27
2416,Noah,Pemberton,2004-06-12,noah.pemberton2416@example.com,N35 6GY,Scotland,2019-12-03,Telephone,1,Lapsed,2022-10-29
2417,Yusuf,Hargreaves,1986-06-10,yusuf.hargreaves2417@example.com,L30 2TA,Wales,2021-08-28,Partner,0,Active,2023-09-10
2418,Wei,Gill,2005-10-17,wei.gill2418@example.com,BT35 5XL,South West,2024-01-20,Telephone,0,Active,2026-01-02
2419,Sofia,Yeboah,1985-03-28,sofia.yeboah2419@example.com,g262gx,London,2025-05-06,Social,0,Active,2025-12-30
2420,Ben,Baptiste,1967-05-25,ben.baptiste2420@example.com,SW3 5NW,East Midlands,2025-02-24,Social,0,Active,2025-03-04
2421,Eleanor,Hargreaves,1973-11-03,eleanor.hargreaves2421@example.com,CF40 2UG,London,2024-05-25,Web,1,Lapsed,2025-07-11
2422,Fatima,Grewal,1954-08-27,fatima.grewal2422@example.com,SW18 8JE,Wales,2023-11-29,Web,1,Lapsed,2023-12-25
2423,Rachel,Ahmed,1949-01-12,rachel.ahmed2423@example.com,N4 8AH,Yorkshire & Humber,2026-03-08,Social,0,Active,2026-04-23
2424,Liam,Abiola,1950-08-11,liam.abiola2424@example.com,CF37 3TP,Yorkshire & Humber,2020-01-18,Partner,1,Lapsed,2020-04-12
2425,Leah,Grewal,2002-08-12,leah.grewal2425@example.com,L1 1EN,East of England,2024-01-24,Social,0,Lapsed,2025-10-23
2426,Verity,Nkemelu,1955-03-12,verity.nkemelu2426@example.com,CF28 5LF,Northern Ireland,2024-08-28,Direct Mail,0,Inactive,2024-09-12
2427,Verity,Morrow,1959-11-07,verity.morrow2427@example.com,NE3 2TA,East Midlands,2020-09-17,Web,0,Active,2021-10-11
2428,Callum,Okafor,1992-01-24,callum.okafor2428@example.com,N24 1EP,West Midlands,2020-06-14,Event,1,Lapsed,2025-09-02
2429,Jasmin,Carrick,2000-07-06,jasmin.carrick2429@example.com,BT7 7YE,London,2020-11-25,Telephone,1,Active,2025-12-28
2430,Harun,Nkemelu,1956-12-26,harun.nkemelu2430@example.com,EH3 7HB,East Midlands,2021-12-30,Telephone,1,Deceased,2025-01-02
2431,Karolina,Yeboah,1977-05-27,karolina.yeboah2431@example.com,BT4 9ER,East Midlands,2023-09-12,Social,1,Active,2025-07-18
2432,Jasmin,Kowalski,1960-01-02,jasmin.kowalski2432@example.com,G11 6UX,Wales,2025-07-29,Direct Mail,0,Lapsed,2026-08-09
2433,Emeka,Duffy,1982-08-16,emeka.duffy2433@example.com,N11 3WH,West Midlands,2020-01-06,Partner,1,Lapsed,2026-06-23
2434,Callum,Gill,1975-11-27,callum.gill2434@example.com,B3 1YZ,East Midlands,2021-09-04,Web,0,Active,2025-11-18
2435,Hannah,Morrow,1946-12-22,hannah.morrow2435@example.com,B24 3XJ,Yorkshire & Humber,2021-01-12,Telephone,0,Active,2021-01-16
2436,Aisha,Hargreaves,1978-08-17,aisha.hargreaves2436@example.com,N12 1ZE,West Midlands,2026-01-20,Direct Mail,1,Lapsed,2026-08-05
2437,Samuel,Chen,2002-10-10,samuel.chen2437@example.com,CF19 8WX,Scotland,2023-08-09,Direct Mail,1,Active,2025-10-07
2438,Maya,Ahmed,1966-02-06,maya.ahmed2438@example.com,CF39 2SL,London,2021-04-22,Partner,0,Active,2025-07-02
2439,Rachel,Vasquez,1981-04-25,rachel.vasquez2439@example.com,LS34 9UR,South West,2020-10-20,Telephone,1,Active,2023-11-12
2440,Rhys,Dalgleish,1966-02-28,rhys.dalgleish2440@example.com,NE19 1GU,Yorkshire & Humber,2025-12-29,Web,0,Active,2026-01-11
2441,Amara,Grewal,1957-10-17,amara.grewal2441@example.com,CF33 3BA,South West,2020-09-08,Telephone,0,Active,2026-07-07
2442,Kai,Ahmed,1990-04-09,kai.ahmed2442@example.com,M38 3PH,East of England,2025-10-12,Web,0,Lapsed,2026-02-13
2443,Samuel,Fenton,1954-01-14,,B22 4RE,North West,2018-10-30,Telephone,1,Active,2026-04-06
2444,Liam,Iqbal,1976-04-23,liam.iqbal2444@example.com,M9 8UH,Northern Ireland,2022-07-12,Partner,1,Active,2025-10-22
2445,Eleanor,Sharpe,1982-11-20,eleanor.sharpe2445@example.com,BS40 3HH,North West,2021-02-15,Partner,0,Inactive,2026-07-21
2446,Karolina,Ahmed,1994-05-18,karolina.ahmed2446@example.com,CF22 7DN,East of England,2025-08-11,Social,0,Active,2026-02-16
2447,Sofia,Iqbal,1983-12-17,sofia.iqbal2447@example.com,L24 3LB,Wales,2021-03-04,Event,1,Inactive,2023-11-05
2448,Noah,Thornbury,1956-09-03,noah.thornbury2448@example.com,N34 5GY,South East,2025-07-24,Direct Mail,0,Active,2025-08-12
2449,Omar,Sharpe,1986-03-03,omar.sharpe2449@example.com,CF15 7LE,North East,2023-03-14,Telephone,0,Inactive,2026-02-03
2450,Kai,Dalgleish,1987-10-26,kai.dalgleish2450@example.com,EH26 4QW,South East,2018-06-25,Event,0,Lapsed,2025-03-21
2451,Liam,Duffy,1986-07-04,liam.duffy2451@example.com,CF38 6TG,West Midlands,2022-01-22,Event,0,Lapsed,2022-09-07
2452,Tariq,Morrow,1954-07-18,tariq.morrow2452@example.com,NE22 4HQ,East Midlands,2023-11-08,Direct Mail,1,Active,2026-05-24
2453,Eleanor,Zielinski,1949-06-18,eleanor.zielinski2453@example.com,M29 1LJ,North West,2023-01-05,Telephone,0,Inactive,2022-08-14
2454,Jasmin,Gill,1967-06-09,jasmin.gill2454@example.com,ne384gw,Yorkshire & Humber,2025-02-26,Direct Mail,1,Inactive,2025-08-03
2455,Rachel,Fenton,2001-10-28,rachel.fenton2455@example.com,CF24 1AU,Wales,2023-11-04,Web,1,Inactive,2024-12-08
2456,Mahmoud,Pemberton,1966-11-07,mahmoud.pemberton2456@example.com,EH22 1LY,North West,2024-07-22,Telephone,1,Deceased,2026-05-07
2457,Eleanor,Kowalski,1960-02-16,eleanor.kowalski2457@example.com,B8 9WX,Northern Ireland,2024-08-05,Social,1,Active,2025-01-02
2458,Hannah,Jarvis,1985-02-26,hannah.jarvis2458@example.com,CF1 4UR,Yorkshire & Humber,2018-01-08,Event,0,Active,2026-04-19
2459,Imogen,Gill,1958-08-19,imogen.gill2459@example.com,L13 8DD,Wales,2025-11-16,Direct Mail,0,Lapsed,2026-02-21
2460,Hannah,Ahmed,1983-03-27,hannah.ahmed2460@example.com,G4 6ZA,Wales,2025-08-22,Social,1,Lapsed,2025-08-29
2461,Isaac,Ellery,1981-12-11,isaac.ellery2461@example.com,SW34 2PE,West Midlands,2025-05-03,Social,0,Active,2025-10-07
2462,Rosa,Lindqvist,2002-09-18,rosa.lindqvist2462@example.com,LS28 7PY,Northern Ireland,2020-11-17,Web,1,Inactive,2022-08-13
2463,Harun,Lindqvist,1984-05-27,harun.lindqvist2463@example.com,G22 4XF,South West,2022-04-02,Partner,1,Active,2023-08-06
2464,Mahmoud,Dalgleish,1970-09-24,mahmoud.dalgleish2464@example.com,EH20 8WP,London,2023-06-15,Social,1,Active,2023-06-25
2465,Maya,Iqbal,1951-05-02,maya.iqbal2465@example.com,CF29 3ZA,Wales,2024-05-27,Direct Mail,0,Active,2025-07-07
2466,Deborah,Kowalski,1986-08-19,deborah.kowalski2466@example.com,L8 6DL,London,2022-04-23,Social,1,Active,2022-02-05
2467,Callum,Baptiste,1954-04-18,callum.baptiste2467@example.com,LS22 4BF,Scotland,2023-02-10,Web,1,Inactive,2024-12-26
2468,Lucy,Vasquez,1961-08-09,lucy.vasquez2468@example.com,N5 3WR,North East,2020-03-26,Event,1,Active,2021-04-08
2469,Chloe,Sharpe,1996-06-06,chloe.sharpe2469@example.com,BT4 6QF,East Midlands,2021-10-05,Partner,0,Lapsed,2025-02-01
2470,Noah,Sharpe,2006-04-03,noah.sharpe2470@example.com,EH6 5BE,West Midlands,2023-07-31,Social,1,Active,2026-07-15
2471,Yusuf,Yeboah,1977-11-10,yusuf.yeboah2471.example.com,NE6 5XN,East Midlands,2017-08-20,Event,N,Inactive,2024-04-12
2472,Maya,Uddin,1949-03-05,maya.uddin2472@example.com,LS27 9AE,South East,2026-01-26,Social,1,Lapsed,2026-06-18
2473,Chloe,Morrow,1956-07-22,chloe.morrow2473@example.com,M6 2ZJ,North East,2023-09-26,Direct Mail,0,Active,2026-01-10
2474,Daniel,Gill,1950-02-16,daniel.gill2474@example.com,M28 7FJ,South East,2026-06-05,Direct Mail,0,Inactive,2026-06-30
2475,Harun,Whitlock,1988-11-14,harun.whitlock2475@example.com,CF17 5LX,Yorkshire & Humber,2025-01-01,Web,1,Active,2025-06-23
2476,Noah,Mensah,1993-12-21,noah.mensah2476@example.com,NE33 5ZZ,North West,2017-12-17,Partner,1,Inactive,2018-08-11
2477,Yusuf,Abiola,1973-03-20,yusuf.abiola2477@example.com,M1 4BL,East Midlands,2023-04-06,Web,1,Active,2026-05-04
2478,Freya,Dalgleish,1983-06-18,freya.dalgleish2478@example.com,BT35 4QE,London,2025-04-07,Social,1,Active,2025-08-07
